Shipping times,Shipping costs,Transportation modes,Routes,Order quantities,Production volumes,Manufacturing costs,Supplier name,damage_risk
9,2.4553811208184473,2,0,20,867,46.02054035936795,4,1
8,2.24644182778687,2,0,20,867,40.526581497479846,4,1
8,1.9364343756243636,2,0,18,868,40.158577597281436,4,1
7,1.9814722267256568,2,0,17,869,43.4900948971437,4,1
6,1.6537763023583334,2,0,17,867,43.529221435725105,4,1
10,2.414040726647803,2,0,21,865,43.245979179474986,4,1
9,2.2935696683717217,2,0,19,865,43.38069249525002,4,1
6,2.369605744028963,2,0,20,868,49.26267688700329,4,1
10,2.4560877451078116,2,0,17,865,40.735022377818524,4,1
6,2.019113386150723,2,0,18,868,37.87615582120394,4,1
6,2.2584911051624856,2,0,17,867,38.82805714969104,4,1
7,2.2929361550645075,2,0,19,867,37.81997691844039,4,1
6,2.2681923246021363,2,0,19,867,38.369043749280685,4,1
7,2.3554142988140385,2,0,19,865,48.0700482639414,4,1
6,2.7943301708039576,2,0,19,867,39.23181802983862,4,1
7,2.266244466988399,2,0,19,866,41.020999172438536,4,1
8,2.4429961903597137,2,0,21,869,41.57090499494723,4,1
8,2.0236953642101834,2,0,21,865,45.38922240580109,4,1
9,2.375275032226659,2,0,18,868,40.20459220287384,4,1
6,2.2957521336157214,2,0,20,868,46.715206874979884,4,1
10,2.2352681962304386,2,0,19,866,43.722189431092346,4,1
9,2.5128136637025995,2,0,18,867,38.4261467118405,4,1
10,2.493655154999871,2,0,17,867,43.929796249701,4,1
10,2.136591941171007,2,0,21,868,36.12571118347799,4,1
8,2.131580764710172,2,0,21,869,38.257511716552294,4,1
9,2.241430422549389,2,0,18,868,48.09694824932418,4,1
7,2.1925193045172446,2,0,21,867,40.32530094338958,4,1
9,2.1063814842814548,2,0,19,869,43.76986879514302,4,1
9,1.5920820507010196,2,0,17,865,43.9057210925245,4,1
7,9.380607650025778,3,2,69,200,6.862151063360239,0,0
9,11.314557992245675,3,2,71,200,6.882342778056878,0,0
7,10.234193249525756,3,2,70,196,6.619753889961286,0,0
10,9.27599116781839,3,2,71,200,7.465146196188002,0,0
8,8.660086727301026,3,2,73,200,7.413339069816305,0,0
8,7.7068486974216235,3,2,71,198,6.1614958228387735,0,0
9,8.520485864978415,3,2,72,199,7.828373301519812,0,0
8,8.143748311025805,3,2,73,197,7.460363707877036,0,0
8,8.784272487318756,3,2,72,199,6.831475264427155,0,0
10,8.86331552550957,3,2,69,198,8.20154631163831,0,0
11,9.53222078100634,3,2,72,200,6.549769146513122,0,0
9,9.418159243339336,3,2,70,198,6.612291350012626,0,0
7,10.397498181226597,3,2,72,200,6.6230224424238555,0,0
7,7.696338037225794,3,2,70,200,8.732095889172319,0,0
7,8.48658887276811,3,2,69,200,7.921378455313881,0,0
7,9.786881796830441,3,2,70,197,7.674850155068369,0,0
7,8.097593593394457,3,2,71,200,7.313440754773903,0,0
11,8.93793016504843,3,2,72,198,6.286547474133837,0,0
7,9.690640427800446,3,2,69,197,7.748984594808235,0,0
7,8.783878721178338,3,2,72,198,7.242467417178004,0,0
9,9.542324632760776,3,2,71,200,6.9383700606577525,0,0
11,10.139338607191496,3,2,73,197,6.280822374426925,0,0
11,9.827366712121135,3,2,70,197,6.766620313895847,0,0
11,9.466291930887133,3,2,69,200,6.307450548492424,0,0
10,8.597625149611591,3,2,71,199,7.446954933502071,0,0
10,9.775674834255469,3,2,70,196,6.517979447310274,0,0
10,8.652394528494359,3,2,69,196,5.885899394823097,0,0
9,9.340283755412438,3,2,71,199,7.0605349177848,0,0
11,9.943617378037,3,2,69,197,7.087788358249579,0,0
8,7.794295958046207,3,2,73,197,7.016001458363771,0,0
9,10.934979440765865,3,2,69,197,6.800498105878791,0,0
10,9.941163155270285,3,2,73,197,7.114197060633383,0,0
9,9.239359805386007,3,2,72,196,7.039063475494033,0,0
11,8.811804406558258,3,2,71,199,7.951062615347619,0,0
9,9.275900484755182,3,2,70,199,6.830022182251973,0,0
7,11.026731838181812,3,2,69,197,6.993942255179296,0,0
8,9.57280369037748,3,2,71,196,7.544949977181262,0,0
11,9.41660370336984,3,2,71,199,8.58585387969481,0,0
10,9.676189223335582,3,2,71,197,6.530938485572601,0,0
10,9.013920603620129,3,2,71,197,7.919827003504824,0,0
10,1.0219823639299774,1,0,60,376,79.68004815399013,1,1
6,1.148619877059162,1,0,58,373,89.64747808347754,1,1
7,1.1442083125859965,1,0,56,377,98.3378653210087,1,1
8,1.197679164157919,1,0,59,373,92.08401863432358,1,1
8,1.2913621421205843,1,0,60,375,88.63126640335831,1,1
8,1.3109537550910766,1,0,60,373,102.12113533487924,1,1
9,1.0600378514087538,1,0,58,376,105.36737548494618,1,1
6,0.8566232485309682,1,0,58,374,94.46442795718673,1,1
9,0.9830444886504248,1,0,59,376,85.86000547718449,1,1
8,1.2586921767175634,1,0,56,373,103.95289021158452,1,1
6,1.1760435452503668,1,0,60,375,90.38870944827433,1,1
8,1.1684022504668754,1,0,57,376,84.15684742150788,1,1
6,1.2563409780706143,1,0,60,375,108.02983268088832,1,1
6,1.5674377478394648,1,0,60,376,84.37585314065669,1,1
6,1.3302815753126849,1,0,60,375,104.67780271438735,1,1
9,1.1661816418821969,1,0,56,374,111.98916140490104,1,1
8,1.2565555887271451,1,0,56,376,89.66164903471977,1,1
10,1.0963907109054065,1,0,56,374,107.96057497695574,1,1
9,1.2531532686784628,1,0,58,373,97.25715105783765,1,1
6,1.3097153935482562,1,0,59,374,90.02206174712987,1,1
10,1.11752553668388,1,0,56,373,103.08757347324683,1,1
8,1.2188702785840921,1,0,57,374,109.75819255120031,1,1
7,0.8943064763878913,1,0,60,374,83.06465272573078,1,1
6,1.0480909124036017,1,0,56,377,93.34709852057159,1,1
8,1.0281652658973768,1,0,57,374,84.58936935905336,1,1
9,1.2046944449216552,1,0,59,376,93.0662762165517,1,1
10,1.0714892065822461,1,0,58,375,96.14809158365149,1,1
8,1.1624867601965134,1,0,57,374,107.44764873523212,1,1
10,1.0563609157631781,1,0,57,376,104.63062357491226,1,1
9,1.037219356120802,1,0,59,375,111.6456939080565,1,1
10,1.2979456147542627,1,0,56,377,86.96675315000513,1,1
8,1.2579474331787177,1,0,58,375,92.147605656946,1,1
9,1.4105009280523895,1,0,56,374,86.72742593673357,1,1
7,1.2295204200837482,1,0,60,377,102.42254824294413,1,1
8,1.1962266135021833,1,0,60,377,106.94413689693545,1,1
10,1.0719183153225613,1,0,60,374,97.61660178789072,1,1
9,0.9699700644704641,1,0,58,373,96.40015642617826,1,1
6,1.1623526132727424,1,0,60,373,105.16846171249358,1,1
7,1.105420388425869,1,0,59,376,105.3303690526584,1,1
10,1.3493289067844232,1,0,60,374,103.06735704666367,1,1
3,8.966182045981306,0,0,28,863,75.96440671238445,3,1
1,7.650887103983334,0,0,29,863,77.75528323472439,3,1
3,10.476180019470338,0,0,28,861,81.66066224592466,3,1
5,10.048767094391986,0,0,25,861,78.22743811781305,3,1
5,8.74089638643361,0,0,27,864,82.83027012770705,3,1
3,8.41762682326269,0,0,25,861,78.0535945850824,3,1
4,10.550696143980934,0,0,28,862,69.1894836219291,3,1
2,9.217388341902423,0,0,28,861,71.51111895286292,3,1
5,10.047469819113662,0,0,27,862,68.88799045575946,3,1
4,9.307246017326326,0,0,25,862,81.61043816506425,3,1
5,10.091696854119117,0,0,26,863,70.76417125436502,3,1
3,8.795454391979789,0,0,27,863,70.92668157588633,3,1
2,10.40081499917154,0,0,26,862,88.0344872213767,3,1
2,8.451224315225183,0,0,25,864,71.53388570009193,3,1
1,9.10352499921197,0,0,29,862,79.50114465612184,3,1
1,10.526477565289614,0,0,27,862,64.10740745716407,3,1
4,9.174275395225699,0,0,26,862,73.76074386049467,3,1
2,9.028209055071049,0,0,28,864,81.0903669311217,3,1
1,10.522114576976124,0,0,28,864,76.14346175566662,3,1
1,9.869987657320605,0,0,29,861,83.5431274531853,3,1
2,8.903991905686365,0,0,29,861,75.03736234865615,3,1
3,8.82055057406518,0,0,28,861,79.41945972878716,3,1
2,8.47111516912554,0,0,26,863,63.010236588751255,3,1
5,9.877414505112673,0,0,29,861,66.14800805193673,3,1
2,9.362799770462685,0,0,28,863,76.75457032014174,3,1
1,8.474172774131397,0,0,25,860,74.32856221276445,3,1
4,10.426288819094252,0,0,29,862,86.62835214315496,3,1
2,10.479157199417779,0,0,28,864,83.39835360069621,3,1
5,10.902087648760626,0,0,25,863,69.19321166993333,3,1
5,10.250052739954844,0,0,27,864,70.04850866721172,3,1
5,9.656132749372489,0,0,28,862,74.80057594695279,3,1
3,9.964422703900034,0,0,27,860,67.32032097025623,3,1
5,10.587344891107428,0,0,29,860,76.1644431436593,3,1
3,11.140802694870215,0,0,27,864,78.6606338568637,3,1
1,11.445609513070679,0,0,29,864,83.52802551177801,3,1
5,9.515066405567815,0,0,27,861,73.44361760337814,3,1
2,12.120134434498931,0,0,27,864,81.42292485744373,3,1
4,9.32873613077853,0,0,25,861,68.24073497235736,3,1
1,10.042930413645799,0,0,27,863,70.00214048780643,3,1
4,9.652760026624895,0,0,27,864,74.29284331182565,3,1
2,2.6289158753634663,2,2,12,562,101.88172547542057,3,1
0,2.4132173396137886,2,2,11,563,89.6733564314875,3,1
0,2.7641184872811766,2,2,9,566,100.59075930445628,3,1
3,2.6299268879557283,2,2,10,565,106.52490638728396,3,1
2,2.314005861927154,2,2,10,562,95.4312858279172,3,1
2,2.710652743663448,2,2,12,564,98.27595289274666,3,1
0,2.668884066735413,2,2,13,565,101.81875530959462,3,1
3,2.5540589688184667,2,2,9,562,110.58410061044088,3,1
0,1.979735873680707,2,2,11,562,99.53293525449475,3,1
0,2.3353831997521826,2,2,11,565,93.91257093324603,3,1
0,2.2350163849429907,2,2,13,565,96.85464043130966,3,1
2,2.489114161773591,2,2,9,563,104.93861937084603,3,1
3,2.264409939991195,2,2,11,564,105.54406059141289,3,1
0,2.4289701634280396,2,2,13,566,115.75045579182395,3,1
0,2.268055564455617,2,2,12,566,83.02988325728025,3,1
2,2.5850074868907433,2,2,9,566,102.28840975263137,3,1
0,2.708384673946348,2,2,9,565,108.506189474018,3,1
3,2.088648827876447,2,2,11,562,94.66154695677,3,1
1,2.602679993784342,2,2,10,562,110.82872744048956,3,1
2,1.9931380457301549,2,2,11,565,104.67442290363553,3,1
2,2.452145601202916,2,2,12,565,107.07189756218305,3,1
0,2.372066453629473,2,2,11,565,99.20033941441316,3,1
2,2.0346241372764045,2,2,12,566,108.35297269313736,3,1
0,2.047379952876683,2,2,13,562,95.08577134595478,3,1
2,2.115773137140757,2,2,9,563,93.35730011311841,3,1
1,2.5164610443900126,2,2,12,565,92.88620245677582,3,1
3,2.082274122082861,2,2,12,566,98.21846350210744,3,1
0,2.387740545847771,2,2,12,564,102.01683349870208,3,1
3,1.8548174411640876,2,2,12,565,90.29734660900608,3,1
0,2.422119281321096,2,2,9,564,87.5764480843486,3,1
0,2.312497785093427,2,2,9,563,110.21734421783468,3,1
0,2.4671940788015227,2,2,10,562,79.52736753987585,3,1
0,1.981290153045875,2,2,11,564,97.49250170469037,3,1
0,2.481354696937874,2,2,10,566,90.39927565944663,3,1
0,1.9119911104678549,2,2,12,565,97.97294565701533,3,1
0,2.3198150069996686,2,2,11,563,96.29584647028966,3,1
3,2.1360419656763643,2,2,11,564,105.9254997497871,3,1
3,2.250387831797776,2,2,13,563,99.80160086174888,3,1
0,2.4314390983053205,2,2,11,566,96.96016400928387,3,1
0,2.3905694713605303,2,2,9,563,103.06424690498555,3,1
0,2.478001899293764,2,2,9,563,112.89765867488343,3,1
6,6.230050020800809,2,2,21,776,9.589822951020832,0,1
6,5.449580818196903,2,2,21,773,10.719508193898756,0,1
6,6.477313984302499,2,2,22,775,11.255326423797245,0,1
4,6.6132012844632655,2,2,20,776,13.51768251753175,0,1
2,6.881993207372435,2,2,22,774,12.755763340507752,0,1
2,5.740919545248946,2,2,24,777,11.154157935369456,0,1
2,5.077635171826447,2,2,22,776,10.200070267309835,0,1
3,6.205000269443799,2,2,23,775,12.071418935970328,0,1
2,6.37222634118006,2,2,20,776,12.606478842072654,0,1
3,6.580863945403209,2,2,21,776,10.128926255100074,0,1
5,6.951943947590038,2,2,21,776,9.821869651006432,0,1
4,5.785316153501844,2,2,20,777,11.53112299069534,0,1
3,6.212569281574107,2,2,22,776,10.970883525471114,0,1
4,6.004287502191995,2,2,23,776,12.694334867592916,0,1
5,7.024561018702992,2,2,22,775,11.330402068523183,0,1
6,5.3119161368678744,2,2,24,775,11.11659572145846,0,1
3,6.58176717557656,2,2,23,777,12.514366432494105,0,1
5,7.12045790940662,2,2,23,777,11.287743786699755,0,1
2,6.264997999241621,2,2,23,773,11.593561381345914,0,1
3,5.659778895167994,2,2,24,774,11.163454849125806,0,1
2,6.321043300109117,2,2,22,774,11.11767922226395,0,1
5,6.926533201752825,2,2,21,773,10.892457961637666,0,1
6,7.168899469686433,2,2,23,775,13.29549003759598,0,1
2,6.711510606888177,2,2,22,773,11.080226899601099,0,1
2,6.296577797904886,2,2,23,774,11.29219229593027,0,1
5,6.5916638421657785,2,2,24,774,10.301306083611285,0,1
6,5.485220693592424,2,2,23,773,12.422151351352346,0,1
5,5.827774163034563,2,2,24,774,9.559704061018873,0,1
4,6.073279020031105,2,2,20,776,12.029391836283127,0,1
4,5.044615628766272,2,2,21,773,9.965227734655612,0,1
3,6.405975003337814,2,2,20,775,12.658618202177818,0,1
4,6.657062437048632,2,2,24,773,10.92995042511021,0,1
6,6.436736313235501,2,2,23,773,11.796720185807956,0,1
5,6.016993982612375,2,2,24,776,12.407786586358066,0,1
4,5.143595167644179,2,2,21,774,10.43720057299404,0,1
5,6.3302278402735155,2,2,22,776,10.423356955533757,0,1
3,5.8808579789358,2,2,24,774,11.541793033479522,0,1
5,7.295381676746722,2,2,22,773,9.704331638165545,0,1
2,6.428877365556928,2,2,23,776,11.909925589006287,0,1
2,6.556953705591372,2,2,20,777,11.567952945485422,0,1
6,5.798224355285966,2,2,23,775,10.965875858059322,0,1
7,9.401579924541833,2,0,27,257,31.816575857157048,1,1
7,8.637122274404044,2,0,24,259,36.44193512815985,1,1
7,8.515533061229062,2,0,25,258,30.98921076099383,1,1
4,9.177535069604058,2,0,26,259,29.96825093872649,1,1
5,10.73835259786955,2,0,25,256,31.943170355153207,1,1
6,10.644262969487842,2,0,26,258,31.87418078009964,1,1
4,9.58607020965845,2,0,28,260,26.24258166884364,1,1
7,10.636293674198718,2,0,26,257,28.71434277661158,1,1
7,8.683350847321469,2,0,26,256,35.58896045582255,1,1
8,9.45481190291616,2,0,26,259,29.55762390377196,1,1
4,9.30086015301027,2,0,25,260,28.615115574739395,1,1
7,7.6402802495224345,2,0,26,260,29.755153039718305,1,1
5,9.934260535351987,2,0,28,258,30.120159140567736,1,1
6,9.475799084612103,2,0,28,260,31.64089975146228,1,1
4,9.788328560624102,2,0,27,259,30.004336338740316,1,1
6,11.143405917758738,2,0,26,256,31.515201938049128,1,1
4,9.477787834111233,2,0,26,259,28.401189821492792,1,1
6,9.757902379202553,2,0,25,257,34.06615600252961,1,1
4,9.569388540782155,2,0,28,259,30.936334050173645,1,1
4,10.182344500422047,2,0,28,259,29.064803639056557,1,1
5,10.463666967163826,2,0,27,259,32.062695134441654,1,1
4,8.21920274520592,2,0,27,258,28.96924818899276,1,1
5,8.423970551966146,2,0,28,260,28.996262562353166,1,1
8,10.081893274870737,2,0,28,258,28.718481761972264,1,1
7,10.221123434032291,2,0,25,260,36.6341181990848,1,1
7,8.53628574454131,2,0,26,259,29.844923537368043,1,1
5,9.309291002997824,2,0,28,259,30.745003138073734,1,1
7,8.657341879001908,2,0,24,257,33.54261974816309,1,1
4,9.497564511358945,2,0,28,257,28.45276161320741,1,1
4,9.20255877682499,2,0,28,256,30.230717632946725,1,1
5,9.47742068080066,2,0,26,260,28.375796177938604,1,1
8,8.985914494916205,2,0,24,259,29.709784838999443,1,1
8,8.564169072866543,2,0,26,257,30.6705400712653,1,1
5,8.339854300355977,2,0,26,256,32.75835070985047,1,1
5,10.399349207817181,2,0,25,257,33.51830276346272,1,1
4,8.444139523695137,2,0,28,257,29.678063332920896,1,1
7,8.733907476290932,2,0,28,260,29.50689978794852,1,1
8,9.652402836375101,2,0,27,256,33.21706944001258,1,1
8,10.248383962310022,2,0,25,257,34.41178876897232,1,1
8,8.462686344095758,2,0,24,256,30.218302000323714,1,1
9,6.4047770065313765,1,1,77,153,56.46107668561354,0,1
10,8.08253814286143,1,1,78,151,56.10246338875762,0,1
10,6.913621390878237,1,1,75,153,51.3443137728404,0,1
9,6.755818556254166,1,1,75,150,52.354873865870104,0,1
10,6.678113762164518,1,1,78,151,55.28891408590657,0,1
8,6.626213464262901,1,1,77,153,56.74486025528218,0,1
8,6.274104762568766,1,1,76,153,46.11415989287398,0,1
11,6.323156133963607,1,1,75,151,55.5191975432956,0,1
9,6.334748100478458,1,1,79,152,56.11555294935365,0,1
10,5.901051747609472,1,1,79,154,54.436107239649736,0,1
7,6.821344063472033,1,1,75,151,54.837081172956744,0,1
7,7.002777266211039,1,1,77,153,55.408658735752624,0,1
11,6.5944547529977795,1,1,76,154,55.19112645014186,0,1
11,7.171062478406736,1,1,78,152,59.2126332383729,0,1
11,6.7150502760541775,1,1,76,152,52.75231852428586,0,1
11,6.029648291444844,1,1,78,153,53.93224274496951,0,1
11,7.049476770531639,1,1,76,150,60.661046309746524,0,1
10,6.765420698038496,1,1,76,153,64.56957448510292,0,1
7,5.357197258254424,1,1,75,151,59.63385530129042,0,1
11,6.3124490286747275,1,1,76,150,63.056609303448205,0,1
7,5.513244141936863,1,1,78,153,64.21727308379101,0,1
7,6.634774877322407,1,1,79,150,54.7383719091576,0,1
8,6.102856213167657,1,1,78,152,61.746157439929945,0,1
9,7.80925950397928,1,1,75,150,51.89926942954714,0,1
9,5.771657633984509,1,1,75,153,60.9429697977869,0,1
9,7.085526189983216,1,1,77,150,64.75483275713928,0,1
7,6.925343193442114,1,1,75,153,44.84553955824913,0,1
10,6.714733542632087,1,1,78,151,64.98899293975843,0,1
11,6.047313205166284,1,1,75,150,54.534601057894065,0,1
7,5.797629824728714,1,1,76,152,51.682822523592975,0,1
7,7.320673519804952,1,1,76,153,51.03377986673706,0,1
8,6.996098466753724,1,1,76,153,58.953188184001256,0,1
8,6.161616159288884,1,1,76,152,53.9478370284578,0,1
9,7.031413824269738,1,1,79,150,53.529678272810585,0,1
9,6.941591595855079,1,1,79,154,55.24301019024314,0,1
8,6.664795518673583,1,1,76,152,55.681713829682316,0,1
9,7.364137065770225,1,1,76,152,56.729057663370035,0,1
8,7.593492345865794,1,1,75,150,56.92219980191887,0,1
10,5.956763317864957,1,1,77,154,55.322425959424244,0,1
11,6.545137984335127,1,1,79,154,57.52552386335568,0,1
3,1.403190982766347,2,0,65,445,51.504583208174125,3,1
3,1.523501485963172,2,0,67,446,45.87199696644069,3,1
5,1.481629716745805,2,0,64,445,45.08450353016838,3,1
6,1.6970146190761526,2,0,66,442,37.72142742160051,3,1
4,1.7195877826943546,2,0,66,446,52.1101937125773,3,1
5,1.3268545464734305,2,0,68,442,49.6386561897863,3,1
6,1.5275495880725614,2,0,67,442,46.98241170932622,3,1
7,1.6534027437981444,2,0,66,446,45.06465705993561,3,1
3,1.3513878120465563,2,0,66,444,46.78045096380198,3,1
7,1.4707343709153715,2,0,66,444,52.07910935487751,3,1
6,1.3680602012128205,2,0,66,444,50.13185336327167,3,1
5,1.4577540791451435,2,0,68,443,46.31496336348538,3,1
3,1.3952660330848037,2,0,65,442,43.17648334154531,3,1
7,1.5778410739682878,2,0,65,442,45.47405005485761,3,1
7,1.3634094833591135,2,0,66,444,52.07342403539448,3,1
5,1.527694573300244,2,0,67,444,44.0953059028942,3,1
5,1.660188023289753,2,0,64,445,53.1174617070259,3,1
3,1.3709905453399573,2,0,66,446,48.82507389147843,3,1
3,1.5472003026234564,2,0,66,446,54.602511045425416,3,1
6,1.6940841146194845,2,0,68,445,44.6981266227008,3,1
4,1.4233839127778785,2,0,65,442,47.14564731134055,3,1
3,1.619709353946473,2,0,66,442,52.78446173820095,3,1
3,1.4811129823207967,2,0,67,446,45.437470264743915,3,1
5,1.4940452716012553,2,0,68,446,43.43868509218823,3,1
6,1.5904102197664671,2,0,64,446,52.32674763518721,3,1
7,1.7316362717360867,2,0,66,444,48.950010413839344,3,1
3,1.6479063311583007,2,0,66,442,47.06990294471861,3,1
4,1.5573598271171247,2,0,66,446,44.17807694541253,3,1
5,1.5561211016393237,2,0,64,442,46.96945849579899,3,1
6,1.5802422388873567,2,0,66,442,52.861210294682934,3,1
4,1.3179908328919796,2,0,67,443,44.63861080159863,3,1
3,1.5260411251248414,2,0,67,442,50.95868567302513,3,1
3,1.425627246695167,2,0,64,446,42.874102882922486,3,1
4,1.5291309893389906,2,0,68,442,45.57243944532019,3,1
4,1.6250919050919017,2,0,64,446,47.02126694105503,3,1
5,1.5931328341504565,2,0,65,442,48.78625897203575,3,1
4,1.444852943813154,2,0,67,443,44.2488679526137,3,1
7,1.496918699325176,2,0,64,444,46.48388154305384,3,1
4,1.5131819263943347,2,0,66,445,52.05989323479303,3,1
3,1.3393168773000388,2,0,67,446,47.616397019141516,3,1
4,5.136727647476147,1,0,3,919,70.46304524706801,3,1
6,4.976498979368528,1,0,1,921,76.41806499901567,3,1
5,5.417716283890265,1,0,3,919,73.81884118278063,3,1
7,5.548598246569811,1,0,2,918,87.53313101598069,3,1
7,4.902353503164887,1,0,3,919,64.99922797393002,3,1
6,5.372094315206644,1,0,2,921,89.89119889634202,3,1
4,5.196501785012804,1,0,2,920,84.89546633766265,3,1
4,4.591936347289747,1,0,1,921,79.40749469736643,3,1
3,5.4246459612415325,1,0,3,920,84.70403007611658,3,1
6,6.2853811552818994,1,0,0,918,74.3296694997509,3,1
5,5.324469069315077,1,0,3,919,76.36673449711874,3,1
5,6.982541276526964,1,0,0,917,87.31639296474552,3,1
3,6.091925392112209,1,0,1,920,81.60130607451644,3,1
7,5.696888581288586,1,0,1,919,77.83594264718182,3,1
5,4.116603711757273,1,0,0,920,85.96570520995121,3,1
6,5.0256277287754045,1,0,1,917,83.94342000094794,3,1
6,5.78301982386627,1,0,0,919,75.82619187564869,3,1
7,5.241277918227006,1,0,2,921,78.52396452365954,3,1
5,5.8457587056766815,1,0,0,917,81.85675269444599,3,1
6,4.531158398433655,1,0,2,920,79.82284488520638,3,1
6,4.655977912565424,1,0,2,917,75.35058736606521,3,1
7,5.015491390763735,1,0,1,919,76.4685426386999,3,1
6,5.694539679556501,1,0,1,920,84.64294826943068,3,1
6,5.645156027124517,1,0,3,917,90.93954115305752,3,1
3,5.425647112642718,1,0,3,918,83.0209707880722,3,1
5,4.776781122122338,1,0,2,920,71.41814484820732,3,1
4,4.487746258531396,1,0,3,920,77.20224087564289,3,1
6,5.868218444053665,1,0,2,921,71.76110482750603,3,1
7,4.441663698584217,1,0,2,918,81.73702616825068,3,1
7,5.020887198846726,1,0,3,920,75.31894240155114,3,1
6,5.796339623793054,1,0,2,917,81.47886292454803,3,1
6,4.917943976115449,1,0,1,920,80.60760091729779,3,1
6,4.218748861581296,1,0,3,919,78.92914788814522,3,1
